session_id,player_id,game_id,play_time_minutes,score
3661,4694,14,150,439
3662,113,33,179,678
3663,3773,48,110,612
3664,1846,47,134,168
3665,1988,18,125,431
3666,4830,29,77,667
3667,1986,2,20,257
3668,3293,11,144,789
3669,3243,31,137,454
3670,253,49,171,747
3671,124,13,147,639
3672,1237,44,76,351
3673,624,26,92,122
3674,3157,34,151,700
3675,3137,50,105,847
3676,3390,10,86,291
3677,3418,12,89,961
3678,1656,49,53,336
3679,1267,22,127,816
3680,2946,46,43,770
3681,1161,31,82,278
3682,2295,19,147,954
3683,441,45,127,868
3684,2093,24,59,230
3685,2706,25,117,667
3686,3760,35,49,108
3687,554,8,71,872
3688,4905,5,10,839
3689,1113,22,74,544
3690,2778,28,163,125
3691,1834,12,26,579
3692,1315,33,89,756
3693,3494,16,170,326
3694,3139,26,106,266
3695,3113,12,62,487
3696,99,23,161,647
3697,3926,49,114,275
3698,1480,26,143,61
3699,4397,41,90,170
3700,1223,13,64,614
3701,4584,23,171,91
3702,1005,31,138,74
3703,477,36,34,625
3704,1136,27,111,120
3705,2857,36,133,725
3706,1706,47,90,483
3707,518,42,13,709
3708,1221,23,177,262
3709,2507,38,140,137
3710,4326,3,38,167
3711,1192,30,140,515
3712,3881,32,144,200
3713,3244,15,47,101
3714,1978,38,109,18
3715,2243,11,60,365
3716,3091,2,35,480
3717,1888,26,174,421
3718,4560,34,165,533
3719,974,1,23,358
3720,66,11,117,640
3721,2907,5,8,880
3722,571,26,16,948
3723,3893,6,88,148
3724,308,35,108,496
3725,3409,5,160,390
3726,3743,9,62,749
3727,783,28,52,6
3728,4217,19,124,981
3729,766,5,128,332
3730,3476,23,5,22
3731,773,44,109,955
3732,3858,44,48,981
3733,3186,16,67,89
3734,540,7,99,529
3735,2050,14,42,884
3736,3284,22,13,582
3737,4676,9,10,65
3738,1664,47,74,52
3739,1048,23,56,402
3740,3837,43,71,703
3741,3440,4,100,141
3742,506,43,103,24
3743,3248,26,148,761
3744,3501,41,134,32
3745,1911,6,40,687
3746,733,31,109,550
3747,3514,17,39,377
3748,1572,9,124,367
3749,4610,27,34,211
3750,2943,6,177,875
3751,4457,6,178,132
3752,2322,4,97,624
3753,3336,43,133,148
3754,4623,3,109,826
3755,4375,24,104,375
3756,2754,18,107,76
3757,1373,32,35,525
3758,1445,48,29,958
3759,3377,21,51,565
3760,290,48,5,764
3761,2066,29,106,975
3762,64,32,122,684
3763,3946,25,169,497
3764,330,12,117,945
3765,4859,46,144,680
3766,1964,9,24,91
3767,3089,7,34,382
3768,2491,14,83,640
3769,141,20,132,507
3770,4540,20,89,129
3771,2474,10,68,71
3772,3904,11,22,766
3773,450,39,36,652
3774,1826,19,151,997
3775,4447,19,98,402
3776,4695,43,37,510
3777,4807,6,154,818
3778,870,8,113,125
3779,3565,1,161,762
3780,3660,23,8,504
3781,3603,40,104,513
3782,393,37,126,478
3783,842,10,136,9
3784,2449,2,9,452
3785,2792,36,171,470
3786,2954,2,61,373
3787,1359,15,35,797
3788,991,20,11,735
3789,1039,42,16,64
3790,28,21,14,108
3791,388,30,161,299
3792,833,24,145,41
3793,250,2,131,258
3794,2028,38,163,622
3795,1529,22,141,413
3796,4194,29,92,932
3797,1839,14,148,27
3798,1361,5,15,562
3799,3110,24,168,370
3800,1324,26,5,212
3801,2227,2,25,636
3802,3681,46,176,780
3803,892,45,104,551
3804,1306,34,169,153
3805,4549,23,10,871
3806,4193,41,146,157
3807,262,35,97,919
3808,2341,15,133,293
3809,1794,3,140,360
3810,2297,12,115,365
3811,2293,38,48,452
3812,2171,17,127,783
3813,325,38,91,621
3814,986,27,107,233
3815,4783,19,109,822
3816,3853,49,79,176
3817,1740,48,159,638
3818,1861,21,40,591
3819,3138,40,174,51
3820,3899,24,152,816
3821,836,24,12,447
3822,4155,19,50,815
3823,2779,31,104,329
3824,1397,40,56,593
3825,1677,20,30,805
3826,4332,15,39,784
3827,4314,40,135,552
3828,1838,35,127,821
3829,3722,48,136,295
3830,3673,35,66,798
3831,3023,33,68,345
3832,4685,40,151,153
3833,1672,41,175,231
3834,917,44,86,331
3835,918,18,18,145
3836,1134,17,18,481
3837,1837,8,58,802
3838,2139,20,161,378
3839,4008,11,135,375
3840,1906,30,102,970
3841,3990,27,108,567
3842,3486,39,9,884
3843,4798,14,9,29
3844,2121,42,121,428
3845,2733,15,49,497
3846,2770,12,175,586
3847,1322,20,175,493
3848,3717,17,120,563
3849,3355,40,55,195
3850,1529,26,17,822
3851,4744,14,77,739
3852,760,25,72,137
3853,3413,26,73,693
3854,1358,47,139,801
3855,2191,25,96,190
3856,3482,25,108,670
3857,949,27,82,703
3858,2080,43,174,479
3859,1767,12,106,177
3860,28,20,9,411
3861,2471,16,179,362
3862,2539,25,52,548
3863,160,27,127,735
3864,2893,18,96,671
3865,4114,10,179,720
3866,3723,50,140,993
3867,3732,30,153,802
3868,2472,1,92,248
3869,5000,4,122,696
3870,4851,23,28,998
3871,1571,7,145,444
3872,837,30,117,340
3873,4990,26,147,799
3874,3939,1,114,737
3875,2287,29,93,225
3876,3406,25,113,7
3877,2671,40,57,975
3878,4113,26,163,930
3879,4748,17,55,534
3880,4356,31,179,981
3881,1628,8,171,734
3882,1867,5,121,348
3883,205,1,61,165
3884,3580,15,119,274
3885,3175,36,61,949
3886,792,7,39,812
3887,4093,46,90,547
3888,3748,44,139,688
3889,1106,27,57,699
3890,1091,35,14,311
3891,1608,27,43,968
3892,1840,20,167,831
3893,3398,18,131,829
3894,67,40,63,226
3895,4780,2,121,58
3896,1279,30,154,768
3897,4159,38,141,96
3898,814,30,104,720
3899,403,7,12,248
3900,2003,39,124,985
3901,4167,13,62,844
3902,2926,33,131,260
3903,2994,40,99,402
3904,1087,30,154,57
3905,4341,30,99,56
3906,2567,23,172,681
3907,4489,45,160,72
3908,772,24,178,389
3909,3673,20,73,852
3910,3249,28,56,533
3911,1670,19,15,52
3912,1557,49,154,568
3913,2959,13,51,893
3914,1152,16,93,102
3915,1218,15,17,111
3916,2232,11,130,818
3917,4343,12,104,772
3918,3945,22,122,917
3919,2043,25,177,506
3920,706,3,79,369
3921,2670,24,73,646
3922,2114,25,125,831
3923,2978,9,82,184
3924,4350,28,26,25
3925,4379,46,167,24
3926,423,30,164,836
3927,2022,7,170,927
3928,3794,11,62,263
3929,4132,10,172,520
3930,531,3,25,821
3931,91,19,53,219
3932,3373,2,101,787
3933,1943,17,96,451
3934,3806,29,43,706
3935,1241,2,104,171
3936,1759,16,14,936
3937,98,49,172,169
3938,1480,10,62,394
3939,4627,4,93,111
3940,1833,43,177,988
3941,2586,26,149,894
3942,3648,49,125,682
3943,80,24,72,725
3944,4710,12,14,903
3945,2224,21,121,685
3946,2570,42,66,289
3947,1773,16,93,990
3948,4519,36,164,579
3949,1124,35,76,910
3950,3812,9,174,657
3951,3475,6,177,138
3952,2624,44,80,218
3953,1404,1,153,402
3954,2579,14,113,497
3955,332,24,159,840
3956,4749,10,132,24
3957,3609,18,162,405
3958,740,45,78,251
3959,4607,9,133,726
3960,42,27,13,445
3961,4981,19,7,676
3962,3879,36,117,905
3963,1950,3,57,592
3964,3461,38,174,819
3965,2129,9,151,76
3966,4498,10,10,323
3967,2155,9,139,479
3968,1238,17,175,283
3969,1767,42,84,157
3970,1842,38,40,685
3971,506,48,100,167
3972,1842,49,43,148
3973,4816,43,47,142
3974,1395,20,169,642
3975,257,7,160,336
3976,1721,4,54,462
3977,1072,10,43,96
3978,1623,21,134,452
3979,4993,14,129,263
3980,2067,25,169,392
3981,1070,17,105,889
3982,451,28,119,345
3983,898,14,23,385
3984,4837,13,73,164
3985,3729,34,48,509
3986,82,41,145,483
3987,737,3,154,395
3988,4175,4,139,530
3989,3945,44,134,794
3990,2208,15,66,919
3991,3949,20,93,449
3992,2003,8,137,527
3993,1692,50,152,513
3994,1180,5,130,404
3995,2936,2,58,521
3996,2516,28,80,953
3997,4949,22,168,617
3998,462,9,148,16
3999,2902,28,61,203
4000,117,46,68,6
4001,1655,1,142,712
4002,4562,36,103,557
4003,1799,49,106,689
4004,660,42,103,510
4005,3238,2,55,9
4006,2123,38,31,783
4007,3820,26,139,768
4008,3344,31,95,648
4009,2551,41,45,12
4010,4891,19,122,188
4011,1587,31,130,431
4012,4683,9,101,143
4013,2748,3,125,737
4014,635,38,145,424
4015,2883,6,121,285
4016,2812,49,70,716
4017,4454,45,135,327
4018,4016,45,15,694
4019,2740,7,137,522
4020,1885,41,64,880
4021,1519,25,134,435
4022,622,25,96,990
4023,4578,50,81,490
4024,1538,1,108,330
4025,2338,22,68,47
4026,1995,20,145,774
4027,2071,13,58,949
4028,4902,40,144,256
4029,4931,21,150,86
4030,2366,23,22,31
4031,2846,41,149,317
4032,3039,33,171,142
4033,855,9,90,977
4034,2729,29,145,91
4035,916,32,49,188
4036,4939,11,132,77
4037,132,36,106,844
4038,1117,29,121,439
4039,3594,48,151,33
4040,861,31,151,659
4041,294,14,25,117
4042,2689,50,28,23
4043,1000,25,162,539
4044,2297,26,52,778
4045,3686,22,167,754
4046,287,9,114,987
4047,450,33,63,725
4048,2339,23,21,413
4049,3241,35,52,549
4050,2704,20,59,720
4051,3117,33,141,213
4052,4572,35,81,128
4053,253,46,18,632
4054,1420,30,158,211
4055,2337,46,89,452
4056,1236,30,48,160
4057,1000,22,143,108
4058,3761,45,55,576
4059,4117,1,174,427
4060,4412,15,167,63
4061,2612,25,68,8
4062,1447,20,99,31
4063,2171,7,150,821
4064,2922,16,146,124
4065,3684,23,124,281
4066,2262,21,53,829
4067,1946,1,149,620
4068,4935,47,153,169
4069,1854,20,146,175
4070,600,47,7,901
4071,4888,19,163,244
4072,4136,6,51,885
4073,3404,38,176,255
4074,2991,32,21,797
4075,4744,1,85,743
4076,4278,30,31,150
4077,4361,16,75,102
4078,2819,27,94,984
4079,863,18,134,536
4080,4528,13,84,140
4081,4056,44,113,664
4082,1220,50,91,272
4083,3796,28,10,619
4084,4605,10,105,26
4085,4543,14,150,650
4086,528,29,59,133
4087,2923,11,71,590
4088,3205,50,151,292
4089,1163,27,78,223
4090,4765,44,143,367
4091,3565,17,100,727
4092,847,3,169,714
4093,2118,31,90,105
4094,3087,21,136,476
4095,1771,33,17,967
4096,3284,1,74,887
4097,1826,6,97,676
4098,3324,4,134,201
4099,446,22,93,314
4100,1026,13,164,9
4101,1772,44,67,256
4102,1360,30,64,748
4103,19,40,158,563
4104,561,26,154,726
4105,472,39,78,145
4106,28,39,136,854
4107,560,7,148,772
4108,2656,14,67,895
4109,3237,26,174,357
4110,4554,18,165,885
4111,945,24,145,734
4112,3949,25,50,372
4113,3657,50,145,489
4114,4964,32,37,102
4115,3064,6,127,723
4116,1980,16,18,860
4117,2717,3,12,47
4118,4922,21,90,800
4119,816,32,178,184
4120,2327,2,130,102
4121,2331,47,133,223
4122,1003,20,63,792
4123,1543,11,64,811
4124,4205,18,53,602
4125,1230,11,84,376
4126,3306,35,97,982
4127,2530,36,65,110
4128,1431,38,120,321
4129,3913,12,27,639
4130,1533,31,137,762
4131,1893,36,89,707
4132,3125,30,124,152
4133,1422,44,132,940
4134,391,4,54,790
4135,2819,2,168,355
4136,1870,44,152,936
4137,2961,13,47,342
4138,1196,26,140,631
4139,2606,29,173,416
4140,858,48,29,888
4141,3228,36,120,283
4142,1517,28,11,775
4143,1154,8,119,736
4144,843,5,90,765
4145,1683,32,165,156
4146,295,30,42,879
4147,645,14,16,695
4148,3634,47,128,398
4149,2136,43,48,526
4150,111,10,57,804
4151,584,10,18,914
4152,3226,6,96,362
4153,1487,16,56,442
4154,4865,26,50,434
4155,1649,21,173,631
4156,2382,36,134,340
4157,106,41,104,247
4158,3554,42,114,930
4159,1695,30,32,473
4160,1734,5,115,117
4161,382,10,36,91
4162,2737,48,96,981
4163,4357,31,80,547
4164,1317,11,26,436
4165,2703,38,174,847
4166,4916,7,116,523
4167,4075,12,161,539
4168,4805,45,108,966
4169,907,49,72,800
4170,663,41,165,983
4171,463,8,178,74
4172,2903,28,141,78
4173,4681,16,42,722
4174,943,3,84,694
4175,158,37,30,78
4176,3310,32,47,712
4177,1327,21,31,204
4178,2718,45,15,817
4179,2669,18,111,540
4180,2569,48,158,825
4181,3393,46,82,281
4182,2107,11,61,22
4183,4800,50,5,528
4184,648,8,15,132
4185,3323,12,162,58
4186,2939,2,92,655
4187,2484,41,136,614
4188,4242,22,90,605
4189,2907,9,114,916
4190,3026,14,76,772
4191,1376,15,115,501
4192,1824,11,37,441
4193,245,13,165,281
4194,2349,28,78,170
4195,868,25,70,879
4196,2862,37,112,125
4197,480,6,8,989
4198,2463,37,159,954
4199,1936,33,37,85
4200,3374,25,109,697
4201,3022,50,130,620
4202,3193,23,88,513
4203,88,8,81,555
4204,1241,17,87,715
4205,573,31,36,105
4206,814,26,120,218
4207,179,11,160,921
4208,1726,30,23,620
4209,163,11,163,555
4210,2641,3,57,728
4211,1006,40,92,914
4212,2349,40,164,304
4213,2422,21,13,90
4214,2756,35,87,495
4215,4299,28,155,80
4216,4143,22,29,696
4217,4559,42,178,133
4218,3742,46,176,406
4219,4504,18,122,337
4220,1218,23,71,810
4221,2475,26,131,555
4222,930,35,160,496
4223,317,29,82,65
4224,1503,46,156,300
4225,421,11,60,530
4226,4359,42,54,242
4227,1450,46,105,247
4228,428,1,7,515
4229,397,16,27,96
4230,796,25,166,353
4231,107,38,13,95
4232,4050,18,86,952
4233,98,16,63,721
4234,1904,19,70,235
4235,3571,16,154,136
4236,3302,5,119,356
4237,43,27,39,47
4238,1578,44,163,163
4239,4191,6,82,499
4240,4284,34,113,194
4241,385,16,52,273
4242,4915,23,57,807
4243,3472,43,79,501
4244,3578,44,36,472
4245,3239,32,92,961
4246,1697,43,144,320
4247,2135,23,66,983
4248,3893,20,7,919
4249,2537,19,10,180
4250,4322,29,131,625
4251,2393,8,116,425
4252,4614,29,16,820
4253,3816,18,57,999
4254,296,5,152,573
4255,414,12,138,957
4256,1996,10,88,963
4257,4,47,146,125
4258,178,37,173,881
4259,746,17,53,674
4260,4355,32,112,994
4261,652,4,88,184
4262,3890,31,108,828
4263,3272,26,99,139
4264,2483,12,35,754
4265,290,18,160,48
4266,803,8,16,470
4267,2531,32,20,496
4268,234,20,167,149
4269,408,49,48,601
4270,694,40,72,323
4271,1170,13,142,326
4272,4658,23,7,918
4273,2478,3,35,350
4274,432,35,120,902
4275,2545,39,9,893
4276,983,50,9,277
4277,3161,21,70,870
4278,3045,7,19,807
4279,4993,26,153,146
4280,3925,23,105,564
4281,3313,32,15,285
4282,4874,2,46,153
4283,4319,39,70,890
4284,1689,2,98,424
4285,468,39,65,887
4286,2617,46,64,149
4287,1346,15,146,572
4288,2423,16,124,72
4289,4508,26,137,301
4290,4722,8,35,57
4291,1012,16,52,540
4292,1678,21,36,735
4293,3698,39,61,564
4294,4898,11,166,913
4295,4067,24,99,670
4296,1893,36,159,287
4297,2870,18,86,8
4298,4351,23,9,477
4299,1487,13,21,548
4300,3340,49,121,479
4301,1417,44,170,775
4302,4858,50,127,407
4303,2847,42,52,67
4304,1358,39,53,307
4305,4061,44,173,301
4306,4661,44,26,272
4307,1392,45,23,532
4308,1579,1,117,559
4309,3750,7,105,776
4310,3626,48,134,763
4311,2504,48,37,452
4312,3138,21,93,516
4313,2910,16,138,477
4314,2665,48,15,517
4315,400,14,31,741
4316,4383,43,177,967
4317,3958,43,35,943
4318,2234,2,95,45
4319,1540,31,176,608
4320,237,39,173,623
4321,4911,9,51,718
4322,928,41,83,868
4323,4510,14,6,456
4324,420,10,147,446
4325,4125,48,24,642
4326,2396,24,135,670
4327,661,50,110,378
4328,2624,33,43,614
4329,3951,34,78,646
4330,450,20,94,15
4331,380,28,142,507
4332,1251,4,172,603
4333,2460,34,145,377
4334,2999,4,48,738
4335,4452,6,36,654
4336,2302,22,34,774
4337,727,4,133,354
4338,1468,50,57,623
4339,2729,5,80,478
4340,3153,11,48,933
4341,3521,45,39,391
4342,4906,35,172,751
4343,3355,19,49,183
4344,416,11,128,997
4345,600,11,120,463
4346,3075,27,128,609
4347,4175,2,142,384
4348,1568,47,51,658
4349,1095,8,156,717
4350,2944,34,22,530
4351,4154,40,76,86
4352,1448,20,127,771
4353,1493,23,178,191
4354,2672,15,175,993
4355,1459,48,81,641
4356,1209,13,148,203
4357,4935,31,146,22
4358,2213,49,13,695
4359,1355,46,73,618
4360,213,14,65,500
4361,3895,1,15,593
4362,4603,27,151,479
4363,2964,33,68,946
4364,2849,35,42,848
4365,3043,15,14,158
4366,3035,5,20,313
4367,1733,37,73,931
4368,3082,4,46,985
4369,1271,46,48,267
4370,4869,20,167,632
4371,1530,39,168,674
4372,1082,22,154,975
4373,3532,24,28,3
4374,1152,47,144,795
4375,1723,11,39,229
4376,717,46,54,800
4377,4200,6,87,484
4378,2191,27,82,329
4379,205,10,44,926
4380,3830,39,26,205
4381,3110,10,179,4
4382,4095,46,79,777
4383,1333,26,70,152
4384,2049,37,142,424
4385,1850,33,175,16
4386,4843,8,98,754
4387,1238,49,157,700
4388,2019,28,114,211
4389,518,48,51,827
4390,1439,36,139,288
4391,4087,40,108,648
4392,2053,25,160,177
4393,4369,36,84,670
4394,4518,13,49,900
4395,2313,7,105,173
4396,2260,1,16,988
4397,3150,9,87,754
4398,782,28,117,622
4399,2714,36,15,643
4400,1245,46,135,30
4401,2417,30,65,3
4402,976,9,60,890
4403,3492,30,126,17
4404,3426,35,30,337
4405,417,47,90,231
4406,215,27,38,801
4407,3979,29,148,47
4408,1136,5,171,62
4409,3776,1,138,269
4410,1583,43,114,89
4411,4524,5,76,598
4412,733,29,157,288
4413,2747,17,60,80
4414,2264,49,87,169
4415,4509,37,151,895
4416,3805,24,97,671
4417,2428,27,159,623
4418,232,9,137,98
4419,4931,38,30,882
4420,4354,13,162,682
4421,403,26,82,696
4422,4866,11,101,477
4423,65,24,167,142
4424,2238,33,79,305
4425,950,49,120,371
4426,173,6,165,754
4427,2676,35,74,582
4428,1251,16,160,574
4429,3049,13,40,581
4430,4006,44,53,392
4431,638,11,57,652
4432,949,23,134,103
4433,2261,2,84,145
4434,1695,30,75,674
4435,4848,19,25,0
4436,4758,40,39,727
4437,143,45,178,124
4438,4582,46,90,369
4439,1461,47,119,35
4440,3888,49,26,241
4441,293,15,138,719
4442,1644,42,124,977
4443,2719,33,165,766
4444,838,44,43,962
4445,1038,41,47,813
4446,272,5,157,489
4447,1959,22,150,764
4448,2370,27,45,164
4449,806,47,132,967
4450,3175,35,122,121
4451,883,19,39,593
4452,832,39,28,924
4453,3172,7,108,996
4454,2192,39,44,986
4455,2041,34,91,811
4456,1595,34,33,860
4457,1627,27,142,835
4458,3585,44,83,75
4459,274,5,142,332
4460,590,4,68,909
4461,2701,7,121,845
4462,583,48,161,690
4463,3634,3,102,713
4464,1991,21,150,85
4465,1259,34,134,776
4466,2867,49,157,471
4467,3739,9,89,369
4468,572,20,55,336
4469,545,40,99,855
4470,4223,12,26,580
4471,4829,39,13,929
4472,4513,46,95,617
4473,638,28,93,64
4474,41,48,93,538
4475,4883,33,78,935
4476,4393,10,98,391
4477,1621,11,127,5
4478,3673,7,136,820
4479,4138,18,153,388
4480,4129,19,128,437
4481,1300,14,34,116
4482,4712,17,165,145
4483,160,23,47,966
4484,1953,19,6,675
4485,1732,45,91,96
4486,2447,3,163,895
4487,3163,34,136,309
4488,1733,25,51,161
4489,581,41,88,287
4490,220,31,93,562
4491,4475,39,49,642
4492,1750,14,69,832
4493,1471,37,10,765
4494,4329,47,11,340
4495,1395,20,22,524
4496,922,32,123,519
4497,2774,33,45,427
4498,4463,31,111,413
4499,4577,7,73,263
4500,3435,5,29,825
4501,3583,4,60,891
4502,1119,11,5,346
4503,1866,19,135,358
4504,4312,38,58,854
4505,725,20,85,135
4506,712,27,164,316
4507,1826,29,134,759
4508,3927,18,12,462
4509,391,37,113,948
4510,1071,47,57,198
4511,4488,25,48,75
4512,2766,20,32,881
4513,4481,6,151,419
4514,2429,36,152,869
4515,4495,49,39,362
4516,2148,15,151,605
4517,3573,18,108,841
4518,4479,38,67,445
4519,2755,25,86,402
4520,3264,20,11,17
4521,3826,22,159,683
4522,3417,12,43,368
4523,2058,41,34,659
4524,2312,40,27,513
4525,2880,47,88,29
4526,3643,33,155,434
4527,2610,29,51,171
4528,1431,2,99,249
4529,1914,26,67,490
4530,758,32,124,46
4531,2135,3,141,298
4532,1913,30,155,522
4533,1740,19,121,469
4534,3218,10,179,425
4535,4757,25,91,274
4536,1135,46,78,386
4537,3713,19,70,515
4538,765,43,41,482
4539,2726,21,129,878
4540,3369,6,170,677
4541,3498,14,5,712
4542,1673,8,86,455
4543,3406,2,39,161
4544,583,18,75,306
4545,4767,22,112,750
4546,4634,30,90,414
4547,1822,36,29,615
4548,1186,28,46,338
4549,4526,35,155,36
4550,1638,2,13,223
4551,2181,36,159,939
4552,189,18,55,58
4553,1747,43,61,875
4554,3827,9,86,219
4555,2621,28,168,360
4556,3946,8,166,785
4557,2327,8,17,24
4558,1185,5,178,905
4559,2794,13,32,452
4560,2947,7,90,206
4561,2501,21,115,24
4562,4947,29,162,83
4563,170,37,49,247
4564,4926,45,42,247
4565,2746,48,24,50
4566,1081,14,101,948
4567,1264,37,179,521
4568,4865,4,106,176
4569,4454,22,63,124
4570,2249,11,146,165
4571,3909,34,46,347
4572,1326,45,63,125
4573,3178,16,12,368
4574,3874,9,61,881
4575,2149,16,154,813
4576,1689,39,106,246
4577,2986,16,88,69
4578,2077,31,25,522
4579,1530,31,132,82
4580,1462,13,160,399
4581,1403,5,53,671
4582,73,47,155,385
4583,4350,39,58,998
4584,4035,18,155,57
4585,4612,20,72,473
4586,2797,2,50,852
4587,4517,40,160,933
4588,2494,30,99,78
4589,4975,10,101,184
4590,4232,42,54,76
4591,3577,11,87,70
4592,33,29,67,115
4593,2695,40,14,954
4594,4374,16,93,184
4595,4846,48,169,322
4596,3599,28,145,14
4597,2393,17,74,851
4598,4113,38,34,441
4599,2872,50,84,514
4600,2678,49,76,57
4601,1402,44,143,282
4602,818,15,127,398
4603,1661,31,133,699
4604,4563,7,150,770
4605,4724,46,104,411
4606,2439,30,15,686
4607,2984,36,88,576
4608,1211,49,142,436
4609,600,26,65,915
4610,1847,11,142,10
4611,1856,6,105,792
4612,1888,42,126,190
4613,680,29,64,515
4614,3253,28,118,850
4615,1836,15,154,565
4616,4031,29,79,59
4617,2178,6,103,155
4618,149,48,13,137
4619,1496,12,147,468
4620,4914,16,87,675
4621,1745,46,41,591
4622,1647,38,74,928
4623,2996,9,176,314
4624,1673,22,135,684
4625,1940,33,14,178
4626,658,26,136,45
4627,3668,40,60,396
4628,1054,7,172,767
4629,4072,46,37,348
4630,577,32,165,131
4631,3096,40,153,681
4632,3032,43,107,410
4633,4819,24,123,135
4634,4780,41,49,616
4635,4838,39,61,813
4636,2973,38,172,903
4637,3949,50,130,984
4638,2046,37,131,25
4639,3937,19,14,512
4640,2949,43,78,490
4641,1628,5,70,879
4642,1489,30,106,992
4643,4146,25,89,765
4644,4199,30,162,722
4645,4464,25,86,956
4646,936,9,39,467
4647,3564,27,57,721
4648,3630,24,171,601
4649,1715,40,116,38
4650,1803,43,26,904
4651,1421,38,71,26
4652,3592,15,104,197
4653,3521,38,84,915
4654,3312,26,104,997
4655,2306,30,79,960
4656,1996,11,124,741
4657,1968,29,21,527
4658,3715,15,151,963
4659,4036,44,76,322
4660,4486,9,128,21
4661,4869,42,94,72
4662,3459,29,55,695
4663,394,15,61,887
4664,4779,17,142,440
4665,3731,16,36,949
4666,4366,22,83,391
4667,4245,40,127,646
4668,4907,49,126,331
4669,28,43,72,0
4670,3492,11,32,437
4671,4262,38,136,907
4672,1174,25,81,207
4673,339,30,144,13
4674,1069,2,19,221
4675,842,1,33,243
4676,4285,38,91,658
4677,4747,37,17,274
4678,294,9,42,588
4679,1858,5,114,107
4680,1323,50,39,329
4681,1648,24,172,622
4682,4899,27,80,124
4683,3621,30,114,92
4684,4527,15,9,411
4685,3095,47,6,972
4686,3492,9,34,236
4687,3496,46,103,759
4688,4583,37,123,654
4689,3802,30,14,208
4690,89,49,77,318
4691,4367,15,128,22
4692,1957,20,42,426
4693,900,49,98,9
4694,3478,25,123,931
4695,1745,9,167,767
4696,4374,45,75,958
4697,2254,22,144,176
4698,3662,13,174,909
4699,2961,37,102,765
4700,1634,28,131,863
4701,862,14,71,289
4702,4702,30,37,606
4703,1014,39,108,806
4704,3300,5,145,927
4705,1507,12,152,79
4706,3206,35,165,729
4707,4804,41,38,720
4708,978,42,54,405
4709,3462,1,141,99
4710,1818,46,11,418
4711,3685,1,141,22
4712,4059,42,110,792
4713,2635,43,158,708
4714,4902,20,134,389
4715,4816,34,9,246
4716,3667,34,117,601
4717,949,24,70,764
4718,474,28,120,955
4719,568,11,142,485
4720,3433,8,163,517
4721,4024,35,165,18
4722,2259,41,112,490
4723,3145,16,115,786
4724,4311,16,138,109
4725,4996,42,18,878
4726,1983,6,82,606
4727,1097,20,19,996
4728,3571,11,125,598
4729,3391,8,175,395
4730,2673,20,152,12
4731,3647,32,25,341
4732,2420,33,33,945
4733,4280,6,77,706
4734,3349,28,97,587
4735,674,8,176,740
4736,2803,14,166,158
